Time,Roll,Pitch,Yaw,X-Position,Y-Position,Z-Position
0,-0.17223903979942365,-0.5029572712083413,-0.34673774396353346,0.08753141544993831,0.011754815869681216,0.02262146323614216
0.00035190582275390625,-0.17238884369142227,-0.5036547077178348,-0.34269123082746883,0.10760434916546309,0.014468153234059183,0.02808885724238969
0.020134925842285156,-0.1734865596178003,-0.5049096734321186,-0.34211259173070746,0.10754793237167859,0.014406294988767904,0.029408130079843192
0.06888508796691895,-0.17390358089165445,-0.5052555590787896,-0.34183236180456444,0.12845661271902276,0.017185450019796274,0.03482804962427235
0.1012270450592041,-0.17363306393779726,-0.5032474208358936,-0.3440445994740282,0.11258636733014547,0.015170324134461262,0.03419959965425122
0.14345693588256836,-0.17321366393368665,-0.5038064031365658,-0.34456410893908573,0.10107005368836922,0.013759750627520323,0.03356376104330929
0.19200396537780762,-0.17242982728912953,-0.5058010415931637,-0.3455308848153224,0.09111796235509342,0.01244638908979319,0.0300987126064912
0.22295308113098145,-0.1730906029677965,-0.506445214425739,-0.345833406203958,0.08392142084556907,0.011417277234239133,0.02861890930573461
0.2597339153289795,-0.17275538771573878,-0.5044134248197945,-0.3472233328811497,0.10262780197121062,0.013907891160051773,0.03378114429305745
0.3072340488433838,-0.17292583782562623,-0.5042152734759969,-0.34724297015241384,0.10360980105920675,0.013934500573298992,0.03415584990089069
0.3411240577697754,-0.1712016341681605,-0.5043134274538258,-0.3479153963311082,0.09976187490116754,0.013335032551082246,0.031897309551790765
0.38222312927246094,-0.17172060370653444,-0.5045441829291347,-0.34795565100846826,0.08690913061014731,0.011555099997961686,0.02705650534883909
0.4226360321044922,-0.17364529328628486,-0.5061170757064548,-0.34618363783531275,0.08256496439130397,0.01090205754319744,0.025532033323346026
0.46207690238952637,-0.17353893038923687,-0.5059901463561124,-0.3457543363158358,0.08231038975739265,0.010778817894740668,0.024719179980847772
0.5043210983276367,-0.17373666590549836,-0.5057312047840867,-0.3453310969804473,0.08183054377764515,0.010607771730061047,0.021958679648236744
0.5420811176300049,-0.17423028671011506,-0.503040852279114,-0.347007208488205,0.09436751613045864,0.01219907902463854,0.025138011280789633
0.5823409557342529,-0.1751265321783157,-0.5036571594095924,-0.346645239018533,0.09596223851429048,0.012425991105505926,0.025337534226549212
0.6237881183624268,-0.1748322012491656,-0.5046707178400164,-0.3461301870100736,0.09400161020766488,0.01221060473851119,0.025658457768826377
0.663100004196167,-0.17413189444400165,-0.5039511694544494,-0.3473452507830784,0.09137753052516027,0.011875560600548701,0.024461825170047195
0.7048671245574951,-0.1727634326589408,-0.5047241734389283,-0.3468611673991363,0.08912817184242429,0.011609934784707916,0.02523222832106702
0.7417440414428711,-0.17248748641402809,-0.5051093777670989,-0.3469953976363409,0.08611769388884781,0.01121900620690818,0.021862644417740065
0.7829561233520508,-0.17193806075877668,-0.5042637582604307,-0.3480285393520166,0.08411674502251883,0.0109473346910357,0.02025422676267412
0.8236079216003418,-0.17229097968531457,-0.5034490984372434,-0.3487893929445424,0.08345159291336937,0.010850524377888011,0.017002790625863733
0.863029956817627,-0.17164291698593728,-0.5040500090313133,-0.3480431593813442,0.1005948397842439,0.013050944887785496,0.021264868335457356
0.9018130302429199,-0.17158962579782847,-0.5030680400522138,-0.3478627408354471,0.10267536528210136,0.01333192032466418,0.023313759070093813
0.9438519477844238,-0.17169944806745938,-0.5035803066966573,-0.34775149445425463,0.10030235347466493,0.01305181845753038,0.025270607166055573
0.9840340614318848,-0.17149160300170174,-0.5035165740587431,-0.34769614551647177,0.09620482528397035,0.012519760523423507,0.026698051537179412
1.0211689472198486,-0.17301539549125566,-0.504340789512802,-0.3473056663270529,0.0905379516967914,0.011802716916055347,0.025555682848182625
1.0620100498199463,-0.17331346846997514,-0.5035333759456753,-0.3471666819429002,0.11283119461739229,0.014637907636791498,0.031050697104092747
1.1007659435272217,-0.17295890810601286,-0.5016294688068046,-0.34764337393186073,0.11295058944926382,0.014662677399429601,0.0313869491910138
1.1426689624786377,-0.17299579803844461,-0.504060045656135,-0.34671028633642104,0.11237473583252232,0.014523042538774423,0.02836156334340162
1.1804299354553223,-0.17571372583940353,-0.5020916225468546,-0.34556193126025414,0.10806677108298135,0.013920914698738273,0.026444640645085178
1.221825122833252,-0.1745929392711316,-0.5051507239571175,-0.34561179840635736,0.10211956541908655,0.013144747112459915,0.026266756333611387
1.263366937637329,-0.1726894573882092,-0.5027673611622057,-0.34559270244985685,0.09661573333585072,0.012408093003165786,0.023071768032014127
1.30265212059021,-0.1729440806474899,-0.5020700221424754,-0.34445587141743894,0.12015180784414192,0.015370241231822955,0.028496698188705826
1.3414480686187744,-0.17337015540511985,-0.5022481784533387,-0.3449965540753952,0.11091648615105672,0.01419155585041276,0.0281977293110109
1.3808860778808594,-0.17506488766202616,-0.5038148361501763,-0.345338560663124,0.10135034753473324,0.012993902648373497,0.02815160635492511
1.4230599403381348,-0.1729413346883688,-0.5029610550061785,-0.3455757470976412,0.09928934685142624,0.012766668303770625,0.02899899775633994
1.4627490043640137,-0.17193763973664494,-0.5039663678202,-0.3473324323213619,0.11824659401212857,0.015170221306333127,0.03363331307722694
1.5031800270080566,-0.17171722608818588,-0.5042867968582564,-0.34700434122091683,0.11967404021185876,0.015279733519403932,0.0334623158675142
1.5437629222869873,-0.17278641262250363,-0.5042790492464927,-0.34465767303423617,0.11499539911954643,0.014662642468905291,0.03161467012061153
1.5840599536895752,-0.17332708086459345,-0.503722180089722,-0.34403359869704586,0.10759136918339986,0.013641022447989079,0.02958621813939079
