Time,Roll,Pitch,Yaw,X-Position,Y-Position,Z-Position
0,-0.01882963261922283,0.4001306743367696,0.9015121536156581,-23.255905448587583,20.708390401919537,-0.6111968860930527
0.00036597251892089844,-0.018829026499178905,0.4001293213815905,0.9015123759544961,-23.25587720362504,20.70818953372265,-0.6109290231199349
0.0005459785461425781,-0.01882890866659251,0.40012913744504686,0.9015124327272857,-23.2559266992603,20.708131258318353,-0.6108155117072435
0.0007081031799316406,-0.017968176855273802,0.3986627469100155,0.9019952510283527,-23.25550464794566,20.70846911443427,-0.6109761896927626
0.0008649826049804688,-0.0179669006885081,0.39866020651088385,0.9019959048932005,-23.255577705628877,20.708605107544216,-0.611187585606371
0.0010221004486083984,-0.017966804652006986,0.39866002166232206,0.9019959718833058,-23.2555469131603,20.70852483947443,-0.611062510011529
0.0011789798736572266,-0.01695850666239603,0.39704162792826464,0.9024739304011307,-23.25488138716542,20.708406734294197,-0.6106935979380397
0.03980302810668945,-0.016957869517765744,0.3970405178945432,0.9024743257596243,-23.254655277089295,20.70827665036797,-0.6105587943008475
0.0399470329284668,-0.01631564803537064,0.39605929372986093,0.9029012137492852,-23.254379631205737,20.708275624128206,-0.6102315760505158
0.04044508934020996,-0.016315256094529173,0.396058640464291,0.9029014528292281,-23.25442501728244,20.708270860442347,-0.610292078785968
0.040570974349975586,-0.016213253279517666,0.3959073380473927,0.9029906291300515,-23.254150770587906,20.708445713595285,-0.6103657013175195
0.0407099723815918,-0.015871891875792115,0.3953082075198195,0.9031876716571613,-23.254173067893174,20.708373250546845,-0.6103062469656855
0.04083395004272461,-0.01550674449166149,0.39475885707162156,0.9033581998290339,-23.254201714220354,20.708330413640372,-0.6101107384553686
0.04095911979675293,-0.015111382125489995,0.3942004809588831,0.9035960595980943,-23.25383065284093,20.708292340862783,-0.6099212592127006
0.041088104248046875,-0.014756790366563991,0.39361043473625057,0.9037458856973049,-23.25369088701895,20.70823162782339,-0.6098006334782008
0.04119515419006348,-0.014412253551460896,0.3930758157757147,0.9039618822782067,-23.25322954768928,20.70821820748455,-0.609697747041394
0.04129910469055176,-0.014098265681731736,0.3925398049243533,0.9040883083096907,-23.252680030720583,20.708288793947258,-0.6095194161165708
0.08284115791320801,-0.01371766540034626,0.39203507610555705,0.9042990296406606,-23.252613870095885,20.708251723815565,-0.6093673453269001
0.08353996276855469,-0.013288527022882347,0.3915051743158009,0.9045237900395668,-23.252326157776047,20.708355172234292,-0.6096004052352721
0.08370113372802734,-0.012901174046136204,0.3909632851211234,0.9046766548706618,-23.25197904667408,20.708306961319423,-0.6092240527663436
0.08385896682739258,-0.012505863197688222,0.3904027187744483,0.9048622188005233,-23.25199005109851,20.708251029718802,-0.6091225396040656
0.0840151309967041,-0.012123245770907594,0.3898739618412677,0.9051042267662736,-23.25179175228982,20.708313087306486,-0.6089313867213888
0.08417010307312012,-0.011743494588811784,0.389346393218771,0.9053395495288645,-23.251476308391357,20.708427089379466,-0.6091794360046874
0.08432507514953613,-0.011356742197099293,0.3888035663243186,0.9055740249881427,-23.251339427188192,20.70821737065224,-0.6087113051246796
0.08447909355163574,-0.01094990310652658,0.3882058262826854,0.9058080586702248,-23.25094783957976,20.708233242353057,-0.6087465793852994
0.08463311195373535,-0.010070394382335408,0.3870947463058622,0.9061627142935184,-23.25025784494034,20.708278184240285,-0.608446172953008
0.09628510475158691,-0.010069179329779665,0.38709286625330896,0.906163468548992,-23.25030490911634,20.70842487593618,-0.6084702030200211
0.13204002380371094,-0.009305697849189267,0.385965228987176,0.906677925224552,-23.249586822760737,20.708173491235474,-0.6080786172389054
0.1322619915008545,-0.009304465700968342,0.385963561990265,0.9066784323276535,-23.249648995852162,20.708255571786896,-0.6080246434888108
0.13247895240783691,-0.008621853783333494,0.3848979886085345,0.9070960866672169,-23.248830696179986,20.708268117432116,-0.6078698963733771
0.13307404518127441,-0.008620482006274235,0.38489595893579664,0.907096999338876,-23.249226786659452,20.70839606075597,-0.6080461540928248
0.13324499130249023,-0.007744322274304502,0.383770748993832,0.9074921374555791,-23.24839020755375,20.70827370856311,-0.6076231357956967
0.1334080696105957,-0.007743365757731339,0.38376943122669793,0.9074925527375255,-23.24826146958257,20.70819338354398,-0.607406952065539
0.1335761547088623,-0.0070423584899451845,0.3827198777811934,0.9078601889690583,-23.248156358970842,20.708261234892667,-0.6073606059957819
0.17365097999572754,-0.007040813805065944,0.3827179625632168,0.9078609069370361,-23.247925446362235,20.708378969100533,-0.6074300846829588
0.17385005950927734,-0.007039839568071539,0.38271660497964904,0.90786131953649,-23.248022373476665,20.70801234647216,-0.6071308314291821
0.17404413223266602,-0.006267993294649569,0.3816824786827966,0.9082917391609758,-23.247238020276065,20.70847418908825,-0.6073131506226063
0.1742110252380371,-0.006266833743674139,0.38168077811592366,0.9082922397506348,-23.247073483345368,20.70832448472431,-0.6072836840483512
0.17462515830993652,-0.005911454207549541,0.38115118882710275,0.9084453874569113,-23.246961941986076,20.708507643513226,-0.6072896107385315
0.1747889518737793,-0.00572381245911878,0.38087938878386424,0.9085436899064596,-23.24659954028679,20.708388320928073,-0.6071077142982693
0.21137499809265137,-0.005379892411556891,0.38040995780859943,0.9086442341476301,-23.246284483045194,20.70831812842741,-0.6067086149669958
0.21158599853515625,-0.005090084720984965,0.37995550392257665,0.9087414277033404,-23.246082714646224,20.7083286511619,-0.606682636727189
0.2117900848388672,-0.005439516936843416,0.37918920194048483,0.9088773610314005,-23.250790048076695,20.71086071763763,-0.6080120622229191
